,SETTLEMENTDATE,TOTALDEMAND,RRP,Tempreture,log_price
6061,5/7/2018 7:00,1053.22,20.64,12.7,3.305488946
6062,5/7/2018 9:00,1200.91,55.46,13.5,3.31290903
6064,5/7/2018 8:00,1166.68,62.78,14.9,3.314452912
6067,5/7/2018 10:00,1209.98,57.11,16.6,3.313257515
6069,5/7/2018 11:00,1140.78,46.43,18.5,3.310996894
6070,5/7/2018 13:00,1123.26,42.7,20.3,3.310204589
6072,5/7/2018 12:00,1128.08,33.93,21.6,3.308336002
6075,5/7/2018 14:00,1070.82,53.61,22.5,3.31251797
6077,5/7/2018 15:00,1237.48,54.51,22.7,3.312708259
6078,5/7/2018 17:00,1449.12,70.89,22.3,3.316157031
6080,5/7/2018 16:00,1325.24,56.49,21.4,3.313126602
6083,5/7/2018 18:00,1533.68,106.73,20.2,3.32360888
6085,5/7/2018 19:00,1613.2,99.12,18.8,3.322037267
6086,5/7/2018 21:00,1447.69,74.39,17.6,3.31689041
6088,5/7/2018 20:00,1507.53,87.73,16.5,3.319674332
6091,5/7/2018 22:00,1389.7,73.56,15.7,3.316716607
6093,5/7/2018 23:00,1315.52,78.52,15.2,3.317754208
6096,5/8/2018 0:00,1497.87,140.68,14.9,3.330551752
6098,5/8/2018 1:00,1363.39,101.44,12.5,3.322516995
6099,5/8/2018 2:00,1214.44,100.71,12.1,3.322366103
6101,5/8/2018 3:00,1147.51,86.63,11.7,3.319445447
6104,5/8/2018 4:00,1103.64,77.51,11.2,3.317543123
6106,5/8/2018 5:00,1117.7,97.48,10.8,3.321697828
6108,5/8/2018 6:00,1150.54,90.51,10.6,3.320252249
6110,5/8/2018 7:00,1297.16,189.35,10.8,3.340315196
6112,5/8/2018 8:00,1470.28,146.93,11.5,3.331817885
6114,5/8/2018 9:00,1500.44,120.94,12.6,3.326528383
6115,5/8/2018 10:00,1407.37,112.77,14.1,3.324852222
6117,5/8/2018 11:00,1300.56,106.01,15.7,3.323460429
6120,5/8/2018 12:00,1294.46,103.02,17.2,3.322843403
6122,5/8/2018 13:00,1290.81,95.72,18.4,3.321333258
6123,5/8/2018 14:00,1214.45,101.94,19.1,3.322620315
6125,5/8/2018 15:00,1223.49,106.61,19.3,3.323584141
6128,5/8/2018 16:00,1224.23,152.55,18.9,3.332953248
6130,5/8/2018 17:00,1365.18,123.67,18.2,3.327087032
6132,5/8/2018 18:00,1548.14,277.26,17.1,3.357412618
6134,5/8/2018 19:00,1707.56,171.41,16,3.336741834
6135,5/8/2018 20:00,1660.53,125.1,14.9,3.327379371
6136,5/8/2018 22:00,1525.9,119.67,14,3.326268253
6138,5/8/2018 21:00,1592.29,112.35,13.4,3.324765879
6141,5/8/2018 23:00,1407.46,105.97,12.9,3.32345218
6143,5/9/2018 0:00,1576.77,204.34,12.6,3.343278581
6144,5/9/2018 2:00,1229.15,90.93,11.5,3.320339494
6146,5/9/2018 1:00,1415.16,117.37,11.2,3.325796755
6149,5/9/2018 3:00,1160.9,75.55,10.8,3.3171332
6151,5/9/2018 4:00,1085.44,71.59,10.3,3.316303806
6152,5/9/2018 7:00,1293.22,134.83,9.9,3.329363297
6154,5/9/2018 5:00,1071.84,71,9.8,3.316180099
6156,5/9/2018 6:00,1144.49,86.74,9.9,3.319468341
6159,5/9/2018 8:00,1468.8,2544.49,10.6,3.657485152
6160,5/9/2018 10:00,1446.01,99.85,11.7,3.322188273
6162,5/9/2018 9:00,1507.13,107.16,13,3.323697514
6165,5/9/2018 11:00,1326.12,85.5,14.5,3.319210194
6167,5/9/2018 12:00,1258.02,74.53,15.9,3.31691972
6168,5/9/2018 14:00,1122.23,71.48,17,3.316280745
6170,5/9/2018 13:00,1195.56,75.17,17.7,3.31705368
6173,5/9/2018 15:00,1190.21,74.33,17.8,3.316877848
6175,5/9/2018 16:00,1248.17,63.46,17.5,3.314596055
6178,5/9/2018 17:00,1256.91,67.67,16.8,3.315481227
6180,5/9/2018 18:00,1467.45,96.51,15.8,3.321496938
6182,5/9/2018 19:00,1574,113.57,14.8,3.325016636
6183,5/9/2018 20:00,1439.16,91.23,13.8,3.320401801
6186,5/9/2018 21:00,1387.03,65.37,12.9,3.314997864
6188,5/9/2018 22:00,1265.15,55.86,12.3,3.312993537
6189,5/9/2018 23:00,1171.65,56.12,11.9,3.313048458
6191,5/10/2018 0:00,1325.59,59.4,11.7,3.313740708
6194,5/10/2018 1:00,1199.08,57.28,12.1,3.313293404
6196,5/10/2018 2:00,1058.33,25.49,11.7,3.306530103
6197,5/10/2018 3:00,942.68,15.37,11.3,3.30435479
6199,5/10/2018 4:00,866.78,8.99,10.8,3.302977775
6202,5/10/2018 5:00,892.57,11.11,10.4,3.303435825
6204,5/10/2018 6:00,971.98,19.67,10.2,3.305280415
6206,5/10/2018 7:00,1122.47,96.09,10.4,3.321409926
6207,5/10/2018 8:00,1273.65,86.59,11.1,3.319437122
6210,5/10/2018 9:00,1335.35,66.81,12.2,3.315300554
6212,5/10/2018 10:00,1291.85,64.94,13.7,3.314907437
6213,5/10/2018 11:00,1167.27,58.54,15.2,3.31355931
6215,5/10/2018 12:00,1150.2,59.79,16.7,3.313822945
6218,5/10/2018 13:00,1036.96,53.59,17.9,3.312513741
6220,5/10/2018 14:00,1070.29,62.01,18.6,3.314290767
6221,5/10/2018 15:00,1167.23,62.98,18.7,3.314495018
6223,5/10/2018 16:00,1178.72,63.98,18.4,3.314705485
6225,5/10/2018 17:00,1326.8,71.96,17.6,3.316381367
6226,5/10/2018 20:00,1623.06,81.76,16.6,3.31843066
6228,5/10/2018 18:00,1528.21,96.43,15.5,3.321480366
6230,5/10/2018 19:00,1690.28,92.81,14.5,3.320729802
6233,5/10/2018 21:00,1556.77,66.86,13.6,3.31531106
6234,5/10/2018 23:00,1274.86,61.95,12.9,3.31427813
6236,5/10/2018 22:00,1436.06,62.04,12.5,3.314297086
6239,5/11/2018 0:00,1392.61,59.61,12.2,3.313784992
6241,5/11/2018 1:00,1248.76,49.93,11.4,3.311739031
6242,5/11/2018 3:00,967.99,13.49,11.1,3.303949477
6244,5/11/2018 2:00,1065.9,37.5,10.7,3.309097617
6247,5/11/2018 4:00,877.45,9.95,10.2,3.303185254
6249,5/11/2018 5:00,874.43,9.95,9.8,3.303185254
6250,5/11/2018 8:00,1336.43,87.64,9.6,3.31965561
6252,5/11/2018 6:00,934.2,12.96,9.8,3.303835145
6254,5/11/2018 7:00,1122.65,84.19,10.5,3.318937308
6257,5/11/2018 9:00,1346.03,133.47,11.5,3.32908654
6258,5/11/2018 11:00,1226.37,66.42,12.9,3.315218597
6260,5/11/2018 10:00,1220.64,84.93,14.4,3.319091478
6263,5/11/2018 12:00,1083.75,58.55,15.8,3.31356142
6265,5/11/2018 13:00,1144.32,59.24,16.9,3.313706966
6268,5/11/2018 14:00,1112.39,60.96,17.6,3.314069563
6270,5/11/2018 15:00,1071.46,59.1,17.7,3.313677439
6271,5/11/2018 16:00,1133.64,65.76,17.4,3.315079864
6273,5/11/2018 17:00,1313.75,77.82,16.7,3.317607922
6275,5/11/2018 19:00,1660.05,84.31,15.7,3.318962312
6277,5/11/2018 18:00,1565.59,96.81,14.7,3.321559079
6279,5/11/2018 20:00,1635.42,77.97,13.7,3.317639273
6281,5/11/2018 21:00,1543.69,66.93,12.9,3.315325769
6284,5/11/2018 22:00,1435.6,59.95,12.3,3.313856679
6286,5/11/2018 23:00,1368.58,63.51,11.9,3.314606578
6287,5/12/2018 0:00,1471.45,63.69,11.6,3.31464446
6289,5/12/2018 1:00,1350.99,61.28,12.6,3.314136989
6292,5/12/2018 2:00,1149.59,63.98,12.2,3.314705485
6294,5/12/2018 3:00,1018.24,51.41,11.8,3.312052468
6295,5/12/2018 4:00,976.02,39.27,11.3,3.30947473
6297,5/12/2018 5:00,967.49,30.25,10.8,3.307549519
6299,5/12/2018 7:00,1025.87,69.26,10.6,3.315815063
6301,5/12/2018 6:00,996.6,50.15,10.8,3.311785638
6303,5/12/2018 8:00,1145.37,73.57,11.5,3.316718701
6305,5/12/2018 9:00,1175.36,80.1,12.7,3.318084214
6307,5/12/2018 10:00,1100.74,74.16,14.2,3.316842255
6308,5/12/2018 12:00,903.2,53.55,15.9,3.312505282
6310,5/12/2018 11:00,985.53,66.2,17.4,3.315172357
6313,5/12/2018 13:00,884.66,57.35,18.7,3.313308181
6315,5/12/2018 14:00,876.22,56.99,19.4,3.31323218
6316,5/12/2018 16:00,1015.17,78.16,19.6,3.317678981
6318,5/12/2018 15:00,897.52,65.85,19.2,3.315098784
6321,5/12/2018 17:00,1219.21,91.58,18.4,3.32047448
6323,5/12/2018 18:00,1437.34,105.33,17.3,3.323320179
6324,5/12/2018 20:00,1502.75,70.48,16.2,3.31607104
6327,5/12/2018 19:00,1562.42,79.44,15.1,3.317946394
6329,5/12/2018 21:00,1465.12,70.46,14.2,3.316066845
6331,5/12/2018 22:00,1375.56,75.15,13.5,3.317049495
6332,5/13/2018 0:00,1488.99,76.8,13.1,3.317394675
6334,5/12/2018 23:00,1307.72,70.32,12.8,3.316037478
6337,5/13/2018 1:00,1352.46,66.83,13.5,3.315304757
6339,5/13/2018 2:00,1173.67,67.99,13.1,3.315548434
6340,5/13/2018 4:00,1028.16,49.1,12.6,3.311563153
6342,5/13/2018 3:00,1091.36,58.03,12.1,3.313451701
6345,5/13/2018 5:00,1025,54.76,11.6,3.312761103
6347,5/13/2018 6:00,1028.05,57.32,11.4,3.313301848
6351,5/13/2018 7:00,1072.28,70.48,11.6,3.31607104
6352,5/13/2018 8:00,1100.64,78.43,12.3,3.317735402
6353,5/13/2018 9:00,1129.89,86.35,13.6,3.319387166
6355,5/13/2018 10:00,1021.6,75.71,15.2,3.317166678
6358,5/13/2018 11:00,959.01,73.31,17,3.316664242
6360,5/13/2018 12:00,888.21,61.51,18.7,3.314185446
6361,5/13/2018 13:00,872.55,64.32,20,3.31477702
6363,5/13/2018 14:00,837.58,64.21,20.8,3.314753878
6366,5/13/2018 15:00,874.64,70.47,21,3.316068942
6368,5/13/2018 16:00,1007.25,75.4,20.6,3.317101812
6369,5/13/2018 17:00,1150.76,84.98,19.8,3.319101893
6371,5/13/2018 18:00,1381.04,112.55,18.6,3.324806997
6374,5/13/2018 19:00,1537.55,99.74,17.3,3.322165522
6376,5/13/2018 20:00,1518.22,94.49,16.2,3.321078291
6377,5/13/2018 21:00,1491.85,86.73,15.2,3.31946626
6379,5/13/2018 22:00,1429.01,78.14,14.5,3.317674802
6381,5/13/2018 23:00,1336.84,76.57,14,3.317346576
6383,5/14/2018 0:00,1532.07,178.64,13.7,3.338185473
6385,5/14/2018 1:00,1393.71,110.38,9.4,3.324360662
6387,5/14/2018 2:00,1214.58,79.89,9.2,3.318040367
6389,5/14/2018 3:00,1156.04,75.04,8.8,3.317026473
6391,5/14/2018 4:00,1119.34,82.17,8.4,3.318516185
6393,5/14/2018 5:00,1116.91,85.98,8.1,3.31931014
6395,5/14/2018 6:00,1179.45,121.87,7.9,3.326718773
6397,5/14/2018 7:00,1356.19,221.58,8.1,3.346661957
6399,5/14/2018 8:00,1579.01,332.78,8.6,3.367873783
6401,5/14/2018 9:00,1650.17,182.11,9.5,3.33887664
6403,5/14/2018 10:00,1548.98,122.98,10.6,3.326945903
6405,5/14/2018 11:00,1421.19,132.67,11.9,3.32892366
6407,5/14/2018 12:00,1388.44,166.56,13.1,3.335770721
6409,5/14/2018 13:00,1311.52,109.59,14,3.324198058
6411,5/14/2018 14:00,1173.7,96.15,14.6,3.321422357
6413,5/14/2018 15:00,1186.01,98.73,14.7,3.321956571
6415,5/14/2018 16:00,1245.84,99.09,14.4,3.32203106
6417,5/14/2018 17:00,1455.14,105.82,13.8,3.323421246
6419,5/14/2018 18:00,1728.5,137.89,13,3.329985356
6421,5/14/2018 19:00,1877.64,137.14,12.1,3.329832973
6423,5/14/2018 20:00,1802.28,119.45,11.3,3.326223176
6425,5/14/2018 21:00,1719.11,110.01,10.6,3.324284514
6427,5/14/2018 22:00,1626.71,100.14,10.1,3.322248247
6429,5/14/2018 23:00,1478.31,101.43,9.8,3.322514928
6431,5/15/2018 0:00,1615.79,113.96,9.6,3.325096765
6433,5/15/2018 1:00,1461.99,129.73,12.4,3.328324549
6435,5/15/2018 2:00,1258.33,88.65,12,3.31986567
6437,5/15/2018 3:00,1170.88,85.61,11.5,3.319233101
6439,5/15/2018 4:00,1096.61,83.74,11,3.318843529
6441,5/15/2018 5:00,1082.32,79.04,10.6,3.317862845
6443,5/15/2018 6:00,1115.99,75.82,10.4,3.317189692
6445,5/15/2018 7:00,1268.61,180.94,10.6,3.338643718
6447,5/15/2018 8:00,1424.26,103.63,11.3,3.322969356
6449,5/15/2018 9:00,1473.5,132.9,12.4,3.328970494
6451,5/15/2018 10:00,1347.54,122.85,14,3.326919308
6453,5/15/2018 11:00,1136.53,101.36,15.6,3.322500461
6455,5/15/2018 12:00,1147.48,75.68,17.2,3.317160401
6457,5/15/2018 13:00,1252.1,108.53,18.4,3.323979785
6459,5/15/2018 14:00,1224.32,108.73,19.1,3.324020977
6461,5/15/2018 15:00,1234.95,99.06,19.3,3.322024853
6463,5/15/2018 16:00,1211.45,98.22,18.9,3.321851022
6465,5/15/2018 17:00,1367.97,93.37,18.1,3.320845996
6467,5/15/2018 18:00,1653.3,234.37,17.1,3.349155092
6469,5/15/2018 19:00,1823.27,121.49,15.9,3.326640989
6471,5/15/2018 20:00,1783.68,101.88,14.8,3.322607918
6473,5/15/2018 21:00,1693.32,101.18,13.9,3.322463258
6475,5/15/2018 22:00,1602.53,88.65,13.3,3.31986567
6477,5/15/2018 23:00,1445.16,95.8,12.8,3.321349836
6479,5/16/2018 0:00,1571.22,102.08,12.5,3.32264924
6481,5/16/2018 1:00,1400.22,87.02,9.9,3.319526611
6483,5/16/2018 2:00,1245.24,84.73,9.6,3.319049816
6485,5/16/2018 3:00,1181.43,68.79,9.2,3.315716408
6487,5/16/2018 4:00,1145.64,68.14,8.8,3.315579934
6489,5/16/2018 5:00,1123.48,66.85,8.5,3.315308959
6491,5/16/2018 6:00,1221.97,74.57,8.3,3.316928093
6493,5/16/2018 7:00,1400.09,303.42,8.5,3.362373133
6495,5/16/2018 8:00,1648.9,306.08,9,3.362874369
6497,5/16/2018 9:00,1647.2,131.44,10,3.328673112
6499,5/16/2018 10:00,1479.07,123.81,11.2,3.327115661
6501,5/16/2018 11:00,1323.37,122.53,12.5,3.326853837
6503,5/16/2018 12:00,1200.14,118.24,13.8,3.325975165
6505,5/16/2018 13:00,1218.11,116.15,14.7,3.325546449
6507,5/16/2018 14:00,1256.67,121.16,15.3,3.326573429
6509,5/16/2018 15:00,1265.22,118.53,15.5,3.326034618
6511,5/16/2018 16:00,1364.8,192.11,15.2,3.340862343
6513,5/16/2018 17:00,1507.61,103.46,14.5,3.322934258
6515,5/16/2018 18:00,1781.34,316.27,13.7,3.364789182
6517,5/16/2018 19:00,1946.52,141.93,12.7,3.330805274
6519,5/16/2018 20:00,1836.26,104.33,11.9,3.323113847
6521,5/16/2018 21:00,1744.91,96.64,11.2,3.321523867
6523,5/16/2018 22:00,1632.07,90.18,10.6,3.320183688
6525,5/16/2018 23:00,1497.91,88.39,10.3,3.319811605
6527,5/17/2018 0:00,1639.08,99.96,10,3.322211022
6529,5/17/2018 1:00,1471.26,88.59,11.8,3.319853194
6531,5/17/2018 2:00,1295.38,82.45,11.4,3.318574583
6533,5/17/2018 3:00,1206.94,70.05,11,3.315980836
6535,5/17/2018 4:00,1145.58,63.27,10.5,3.314556064
6537,5/17/2018 5:00,1142.43,72.71,10,3.316538543
6539,5/17/2018 6:00,1203.1,82.03,9.9,3.318486983
6541,5/17/2018 7:00,1370.46,272.31,10,3.35646758
6543,5/17/2018 8:00,1555.78,109.69,10.7,3.324218644
6545,5/17/2018 9:00,1631.81,105.35,11.8,3.323324305
6547,5/17/2018 10:00,1573.22,123.46,13.3,3.327044085
6549,5/17/2018 11:00,1485.13,108.94,14.9,3.324064224
6551,5/17/2018 12:00,1482.26,108.38,16.3,3.323948888
6553,5/17/2018 13:00,1471.47,107.65,17.5,3.323798493
6555,5/17/2018 14:00,1469.06,106.62,18.2,3.323586203
6557,5/17/2018 15:00,1471.94,106.53,18.4,3.323567648
6559,5/17/2018 16:00,1505.09,118.75,18,3.326079716
6561,5/17/2018 17:00,1597.02,250.68,17.3,3.352313752
6563,5/17/2018 18:00,1769.53,326.79,16.2,3.366757189
6565,5/17/2018 19:00,1869.68,131.37,15.1,3.328658849
6567,5/17/2018 20:00,1822.8,135.46,14.1,3.329491441
6569,5/17/2018 21:00,1744.84,112.81,13.2,3.324860444
6571,5/17/2018 22:00,1595.73,100.45,12.6,3.322312348
6573,5/17/2018 23:00,1426.7,110.1,12.2,3.324303037
6575,5/18/2018 0:00,1582,104.7,11.9,3.323190201
6577,5/18/2018 1:00,1409.7,93.56,13.7,3.320885412
6579,5/18/2018 2:00,1251.83,93.11,13.3,3.320792053
6581,5/18/2018 3:00,1168.72,86.38,12.8,3.319393411
6583,5/18/2018 4:00,1067.36,85.23,12.2,3.319153964
6585,5/18/2018 5:00,1075.06,90.01,11.7,3.320148364
6587,5/18/2018 6:00,1143.98,102.3,11.5,3.32269469
6589,5/18/2018 7:00,1311.06,188.2,11.7,3.340087014
6591,5/18/2018 8:00,1507.15,157.01,12.5,3.333852159
6593,5/18/2018 9:00,1586.31,109.44,13.8,3.324167177
6595,5/18/2018 10:00,1552.02,111.6,15.5,3.324611653
6597,5/18/2018 11:00,1477.68,111.91,17.3,3.324675407
6599,5/18/2018 12:00,1452.67,110.96,19.1,3.324480004
6601,5/18/2018 13:00,1402.02,106.36,20.4,3.323532599
6603,5/18/2018 14:00,1340.05,92.21,21.2,3.320605274
6605,5/18/2018 15:00,1406.4,90.95,21.4,3.320343648
6607,5/18/2018 16:00,1426.76,95.59,21,3.321306317
6609,5/18/2018 17:00,1538.04,108.2,20.1,3.323911809
6611,5/18/2018 18:00,1709.11,114.43,18.9,3.325193312
6613,5/18/2018 19:00,1787.22,101.54,17.6,3.322537661
6615,5/18/2018 20:00,1733.79,102.83,16.4,3.322804164
6617,5/18/2018 21:00,1647.18,137.15,15.4,3.329835005
6619,5/18/2018 22:00,1557.21,107.45,14.7,3.32375728
6621,5/18/2018 23:00,1476.86,120.58,14.2,3.326454661
6623,5/19/2018 0:00,1619.28,119.09,13.9,3.326149402
6625,5/19/2018 1:00,1469.49,124.36,12.7,3.327228115
6627,5/19/2018 2:00,1279.91,93.85,12.4,3.320945566
6629,5/19/2018 3:00,1150.93,89,11.9,3.31993844
6631,5/19/2018 4:00,1125.41,89.4,11.3,3.32002159
6633,5/19/2018 5:00,1080.57,89,10.9,3.31993844
6635,5/19/2018 6:00,1098.73,98.86,10.7,3.321983471
6637,5/19/2018 7:00,1167.46,117.42,10.9,3.325807011
6639,5/19/2018 8:00,1262.97,201.23,11.6,3.342665423
6641,5/19/2018 9:00,1330.91,103.16,12.8,3.322872313
6643,5/19/2018 10:00,1287.21,116.25,14.4,3.325566971
6645,5/19/2018 11:00,1172.76,99.18,16.1,3.32204968
6647,5/19/2018 12:00,1054.96,89.95,17.7,3.320135896
6649,5/19/2018 13:00,996.77,90.12,19,3.320171221
6651,5/19/2018 14:00,953.67,88.95,19.8,3.319928045
6653,5/19/2018 15:00,988.17,86.35,20,3.319387166
6655,5/19/2018 16:00,1098.47,100.35,19.6,3.322291671
6657,5/19/2018 17:00,1221.5,105.43,18.7,3.323340807
6659,5/19/2018 18:00,1482.68,111.08,17.6,3.324504691
6661,5/19/2018 19:00,1654.98,105.58,16.4,3.323371747
6663,5/19/2018 20:00,1583.59,102.92,15.3,3.322822751
6665,5/19/2018 21:00,1489.71,92.59,14.4,3.320684146
6667,5/19/2018 22:00,1451.38,92.88,13.7,3.320744328
6669,5/19/2018 23:00,1425.51,100.55,13.3,3.322333024
6671,5/20/2018 0:00,1568.77,98.71,13,3.321952432
6673,5/20/2018 1:00,1413.14,85.17,11.4,3.319141468
6675,5/20/2018 2:00,1225.5,89.58,11.1,3.320059003
6677,5/20/2018 3:00,1128.24,73.92,10.6,3.316792
6679,5/20/2018 4:00,1067.13,72.55,10.2,3.316505017
6681,5/20/2018 5:00,1064.4,72.81,9.7,3.316559495
6683,5/20/2018 6:00,1051.22,65.29,9.5,3.314981042
6685,5/20/2018 7:00,1092.36,76.26,9.7,3.317281737
6687,5/20/2018 8:00,1156.57,92.69,10.3,3.320704899
6689,5/20/2018 9:00,1234.37,100.32,11.4,3.322285468
6691,5/20/2018 10:00,1226.36,96.42,12.9,3.321478294
6693,5/20/2018 11:00,1173.3,99.29,14.4,3.322072437
6695,5/20/2018 12:00,1173.33,115.6,15.9,3.325433558
6697,5/20/2018 13:00,1155.85,83.34,17,3.318760152
6699,5/20/2018 14:00,1213.35,102.03,17.7,3.32263891
6701,5/20/2018 15:00,1209.25,82.86,17.9,3.31866008
6703,5/20/2018 16:00,1264.67,93.56,17.5,3.320885412
6705,5/20/2018 17:00,1411.59,106.79,16.8,3.323621248
6707,5/20/2018 18:00,1579.46,103.52,15.8,3.322946646
6709,5/20/2018 19:00,1652.07,101.25,14.7,3.322477726
6711,5/20/2018 20:00,1581.1,107.4,13.7,3.323746976
6713,5/20/2018 21:00,1493.71,107.78,12.9,3.323825279
6715,5/20/2018 22:00,1375.79,92.37,12.3,3.320638485
6717,5/20/2018 23:00,1276.88,93.54,11.9,3.320881263
6719,5/21/2018 0:00,1430.83,122.86,11.6,3.326921354
6721,5/21/2018 1:00,1285.13,77.71,13.4,3.31758493
6723,5/21/2018 2:00,1145.37,75.63,13,3.317149939
6725,5/21/2018 3:00,1087.72,51.85,12.5,3.312145609
6726,5/21/2018 5:00,1020.66,53.1,12,3.312410103
6728,5/21/2018 4:00,1060.5,35.07,11.5,3.308579352
6731,5/21/2018 6:00,1060.5,64.41,11.2,3.314795954
6733,5/21/2018 7:00,1174.03,100.11,11.4,3.322242043
6734,5/21/2018 9:00,1477.15,91.86,12.2,3.320532616
6736,5/21/2018 8:00,1401.74,101.99,13.5,3.322630646
6739,5/21/2018 10:00,1445.71,90.75,15.1,3.320302105
6741,5/21/2018 11:00,1387.05,92.04,17,3.320569984
6742,5/21/2018 13:00,1364.12,74.63,18.7,3.316940654
6744,5/21/2018 12:00,1378.02,77.33,20.1,3.317505493
6747,5/21/2018 14:00,1354.03,69.73,20.9,3.315913695
6749,5/21/2018 15:00,1395.74,76.9,21.1,3.317415586
6752,5/21/2018 16:00,1419.88,80.18,20.6,3.318100917
6754,5/21/2018 17:00,1515.39,97.72,19.8,3.321747519
6756,5/21/2018 18:00,1648.34,147.36,18.6,3.331904859
6758,5/21/2018 19:00,1735.87,150.39,17.3,3.332517232
6760,5/21/2018 20:00,1680.85,108.69,16.1,3.324012738
6762,5/21/2018 21:00,1633.94,117.76,15.2,3.325876741
6763,5/21/2018 22:00,1452.23,89.94,14.5,3.320133818
6765,5/21/2018 23:00,1329.4,84.88,14,3.319081063
6768,5/22/2018 0:00,1508.76,94.36,13.7,3.321051335
6770,5/22/2018 1:00,1351.55,77.45,13.6,3.31753058
6771,5/22/2018 2:00,1239.3,86.51,13.2,3.31942047
6773,5/22/2018 3:00,1148.29,70.89,12.7,3.316157031
6776,5/22/2018 4:00,1071.71,57.98,12.1,3.31344115
6778,5/22/2018 5:00,1061.57,67.29,11.6,3.315401404
6780,5/22/2018 6:00,1135.74,75.6,11.4,3.317143662
6782,5/22/2018 7:00,1263.96,226.8,11.6,3.347681213
6784,5/22/2018 8:00,1453.49,106.69,12.3,3.323600634
6786,5/22/2018 9:00,1578.83,112.23,13.6,3.324741207
6787,5/22/2018 10:00,1518.35,102.61,15.3,3.322758726
6789,5/22/2018 11:00,1490.33,106.27,17.2,3.323514042
6792,5/22/2018 12:00,1485.34,93,19,3.320769228
6794,5/22/2018 13:00,1494.76,103.1,20.3,3.322859923
6795,5/22/2018 14:00,1449.41,102.31,21.2,3.322696756
6797,5/22/2018 15:00,1454.42,102.15,21.3,3.322663702
6799,5/22/2018 16:00,1497.02,117.22,20.9,3.325765988
6800,5/22/2018 19:00,1853.55,130.54,20,3.328489692
6802,5/22/2018 17:00,1629.38,112.5,18.8,3.324796718
6804,5/22/2018 18:00,1793.89,182.2,17.5,3.338894551
6807,5/22/2018 20:00,1759.86,122.3,16.3,3.326806774
6808,5/22/2018 22:00,1560.31,101.31,15.3,3.322490127
6810,5/22/2018 21:00,1692.13,120.74,14.6,3.326487428
6813,5/22/2018 23:00,1460.55,121.7,14.2,3.326683976
6815,5/23/2018 0:00,1599.93,193.79,13.8,3.341195052
6817,5/23/2018 2:00,1295.19,114.16,13,3.325137852
6819,5/23/2018 1:00,1445.32,113.42,12.6,3.324985813
6821,5/23/2018 3:00,1189.15,105.09,12.1,3.323270668
6823,5/23/2018 4:00,1119.16,89.72,11.6,3.320088099
6824,5/23/2018 7:00,1354.14,299.99,11.1,3.361725948
6826,5/23/2018 5:00,1116.65,89,10.8,3.31993844
6828,5/23/2018 6:00,1194.56,102.21,11,3.322676098
6831,5/23/2018 8:00,1534.91,134.82,11.8,3.329361263
6832,5/23/2018 10:00,1577.04,234.78,13,3.349234776
6834,5/23/2018 9:00,1636.64,145.36,14.6,3.331500179
6837,5/23/2018 11:00,1513.42,145.56,16.4,3.331540664
6839,5/23/2018 12:00,1494.14,142.01,18.1,3.330821494
6842,5/23/2018 13:00,1488.54,130.83,19.4,3.328548803
6844,5/23/2018 14:00,1510.23,159.6,20.2,3.334373319
6845,5/23/2018 15:00,1506.16,117.96,20.4,3.325917754
6847,5/23/2018 16:00,1526.31,114.9,20,3.325289837
6850,5/23/2018 17:00,1625.95,118.22,19.1,3.325971064
6852,5/23/2018 18:00,1809.79,216.77,18,3.345720635
6853,5/23/2018 19:00,1876.14,119.77,16.7,3.326288742
6855,5/23/2018 20:00,1792.93,115.18,15.6,3.325347331
6857,5/23/2018 21:00,1709.2,105.96,14.7,3.323450118
6859,5/23/2018 22:00,1574.77,89.93,14,3.32013174
6861,5/23/2018 23:00,1438.98,121.86,13.5,3.326716726
6863,5/24/2018 0:00,1599.8,229.29,13.2,3.348166568
6865,5/24/2018 1:00,1447.76,108.68,12.3,3.324010679
6867,5/24/2018 2:00,1291.95,100.33,11.9,3.322287536
6869,5/24/2018 3:00,1162.53,75.81,11.4,3.3171876
6871,5/24/2018 4:00,1123.7,66.78,10.9,3.31529425
6873,5/24/2018 5:00,1125.54,71.3,10.4,3.316243005
6875,5/24/2018 6:00,1206.1,87.49,10.2,3.319624404
6877,5/24/2018 7:00,1347.87,227.64,10.4,3.347845008
6879,5/24/2018 8:00,1494.22,110.68,11.1,3.324422395
6881,5/24/2018 9:00,1566.41,113.71,12.3,3.325045402
6883,5/24/2018 10:00,1514.65,98.81,13.8,3.321973125
6885,5/24/2018 11:00,1441.24,95.27,15.5,3.321239995
6887,5/24/2018 12:00,1444.24,97.54,17.1,3.321710252
6889,5/24/2018 13:00,1445.91,99.19,18.4,3.322051749
6891,5/24/2018 14:00,1446.61,119.71,19.1,3.326276449
6893,5/24/2018 15:00,1445.97,109.82,19.3,3.324245405
6895,5/24/2018 16:00,1471.53,158.74,18.9,3.334200339
6897,5/24/2018 17:00,1572.9,133.06,18.1,3.329003072
6899,5/24/2018 18:00,1773.5,202.28,17,3.342872535
6901,5/24/2018 19:00,1864.4,112.41,15.8,3.324778215
6903,5/24/2018 20:00,1812.17,102.07,14.7,3.322647174
6905,5/24/2018 21:00,1747.65,88.35,13.8,3.319803287
6907,5/24/2018 22:00,1630.82,81.34,13.2,3.318343031
6909,5/24/2018 23:00,1459.06,80.56,12.8,3.318180245
6911,5/25/2018 0:00,1612.73,125.53,12.5,3.327467239
